TEFF   4750.  GRAVITY 4.00000 LTE 
TITLE  [0.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                    
FLUX    1     9.09        3.298047E+16   1.5207-236   1.5207-236   0.99998
FLUX   64    34.80        8.614727E+15   1.3415E-64   1.3415E-64   0.99998
FLUX   65    35.70        8.397549E+15   4.2100E-63   4.2101E-63   0.99998
FLUX   66    36.60        8.191052E+15   1.1128E-61   1.1128E-61   0.99998
FLUX   67    37.50        7.994467E+15   2.5020E-60   2.5020E-60   0.99998
FLUX   68    38.50        7.786818E+15   6.6764E-59   6.6766E-59   0.99998
FLUX   69    39.50        7.589683E+15   1.5015E-57   1.5015E-57   0.99998
FLUX   70    40.50        7.402284E+15   2.8850E-56   2.8850E-56   0.99998
FLUX   71    41.40        7.241364E+15   3.6407E-55   3.6408E-55   0.99998
FLUX   72    42.20        7.104087E+15   3.1565E-54   3.1566E-54   0.99998
FLUX   73    43.00        6.971919E+15   2.5201E-53   2.5201E-53   0.99998
FLUX   74    44.10        6.798016E+15   3.8642E-52   3.8643E-52   0.99998
FLUX   75    45.10        6.647284E+15   4.1028E-51   4.1029E-51   0.99998
FLUX   76    46.00        6.517228E+15   3.1429E-50   3.1429E-50   0.99998
FLUX   77    47.00        6.378564E+15   2.7484E-49   2.7484E-49   0.99998
FLUX   78    48.00        6.245677E+15   2.1887E-48   2.1887E-48   0.99998
FLUX   79    49.00        6.118214E+15   1.5981E-47   1.5981E-47   0.99998
FLUX   80    50.00        5.995850E+15   1.0739E-46   1.0740E-46   0.99998
FLUX   81    50.60        5.924753E+15   4.3382E-46   4.9291E-46   0.88013
FLUX   82    51.20        5.855322E+15   1.4279E-45   1.4440E-45   0.98885
FLUX   83    52.00        5.765240E+15   5.7636E-45   5.8153E-45   0.99111
FLUX   84    53.00        5.656462E+15   3.1203E-44   3.1204E-44   0.99998
FLUX   85    54.00        5.551713E+15   1.5615E-43   1.5698E-43   0.99471
FLUX   86    55.00        5.450773E+15   7.4344E-43   7.4346E-43   0.99998
FLUX   87    56.00        5.353437E+15   3.3235E-42   3.3235E-42   0.99998
FLUX   88    57.00        5.259517E+15   1.4067E-41   1.4067E-41   0.99998
FLUX   89    58.00        5.168836E+15   5.5951E-41   5.6556E-41   0.98931
FLUX   90    59.00        5.081229E+15   2.1634E-40   2.1640E-40   0.99974
FLUX   91    60.00        4.996542E+15   7.9012E-40   7.9028E-40   0.99979
FLUX   92    61.00        4.914631E+15   2.7610E-39   2.7610E-39   0.99998
FLUX   93    62.00        4.835363E+15   9.2471E-39   9.2482E-39   0.99988
FLUX   94    63.00        4.758611E+15   2.9757E-38   2.9760E-38   0.99991
FLUX   95    64.00        4.684258E+15   9.2227E-38   9.2229E-38   0.99998
FLUX   96    65.00        4.612192E+15   2.7562E-37   2.7562E-37   0.99998
FLUX   97    65.80        4.556117E+15   6.4533E-37   6.4534E-37   0.99998
FLUX   98    66.50        4.508158E+15   1.3341E-36   1.3348E-36   0.99944
FLUX   99    67.50        4.441370E+15   3.6666E-36   3.6681E-36   0.99960
FLUX  100    68.50        4.376533E+15   9.7724E-36   9.7726E-36   0.99998
FLUX  101    69.50        4.313561E+15   2.5276E-35   2.5277E-35   0.99998
FLUX  102    70.50        4.252376E+15   6.3432E-35   6.3551E-35   0.99813
FLUX  103    71.60        4.187046E+15   1.6982E-34   1.6982E-34   0.99998
FLUX  104    72.60        4.129373E+15   4.0386E-34   4.0386E-34   0.99998
FLUX  105    73.50        4.078809E+15   8.6242E-34   8.6249E-34   0.99992
FLUX  106    74.50        4.024060E+15   1.9587E-33   1.9594E-33   0.99966
FLUX  107    75.50        3.970762E+15   4.3489E-33   4.3504E-33   0.99964
FLUX  108    76.50        3.918856E+15   9.4482E-33   9.4490E-33   0.99992
FLUX  109    77.50        3.868290E+15   2.0086E-32   2.0094E-32   0.99963
FLUX  110    78.50        3.819013E+15   4.1869E-32   4.1870E-32   0.99998
FLUX  111    79.50        3.770975E+15   8.5098E-32   8.5559E-32   0.99462
FLUX  112    80.50        3.724130E+15   1.7124E-31   1.7158E-31   0.99803
FLUX  113    81.50        3.678436E+15   3.3783E-31   3.3791E-31   0.99974
FLUX  114    82.50        3.633848E+15   6.5405E-31   6.5409E-31   0.99993
FLUX  115    83.50        3.590329E+15   1.2452E-30   1.2453E-30   0.99993
FLUX  116    84.50        3.547840E+15   2.3325E-30   2.3327E-30   0.99992
FLUX  117    85.50        3.506345E+15   4.3009E-30   4.3022E-30   0.99970
FLUX  118    86.50        3.465809E+15   7.8097E-30   7.8157E-30   0.99924
FLUX  119    87.50        3.426200E+15   1.3962E-29   1.3994E-29   0.99773
FLUX  120    88.50        3.387486E+15   2.4670E-29   2.4710E-29   0.99837
FLUX  121    89.50        3.349637E+15   4.2962E-29   4.3046E-29   0.99805
FLUX  122    90.50        3.312624E+15   7.3782E-29   7.4013E-29   0.99688
FLUX  123    91.50        3.276421E+15   4.4099E-25   5.2093E-24   0.08465
FLUX  124    92.50        3.241000E+15   1.6827E-24   7.7860E-24   0.21611
FLUX  125    93.50        3.206337E+15   2.3841E-24   1.1553E-23   0.20636
FLUX  126    94.50        3.172407E+15   3.3552E-24   1.7016E-23   0.19718
FLUX  127    95.50        3.139188E+15   5.4440E-24   2.5053E-23   0.21730
FLUX  128    96.50        3.106658E+15   9.4272E-24   3.5804E-23   0.26330
FLUX  129    97.50        3.074795E+15   1.1999E-23   4.9877E-23   0.24058
FLUX  130    98.50        3.043579E+15   2.0446E-23   7.5064E-23   0.27239
FLUX  131    99.50        3.012990E+15   3.1961E-23   1.0670E-22   0.29955
FLUX  132   100.50        2.983010E+15   4.5745E-23   1.5029E-22   0.30439
FLUX  133   101.50        2.953621E+15   6.6100E-23   2.0638E-22   0.32029
FLUX  134   102.50        2.924805E+15   9.0999E-23   3.0079E-22   0.30254
FLUX  135   103.50        2.896546E+15   1.6948E-22   4.1773E-22   0.40571
FLUX  136   104.50        2.868828E+15   2.4185E-22   5.8590E-22   0.41279
FLUX  137   105.50        2.841635E+15   3.0736E-22   8.1523E-22   0.37703
FLUX  138   106.50        2.814953E+15   5.2253E-22   1.1300E-21   0.46241
FLUX  139   107.50        2.788767E+15   7.2793E-22   1.5597E-21   0.46672
FLUX  140   108.50        2.763064E+15   1.1339E-21   2.1439E-21   0.52891
FLUX  141   109.50        2.737831E+15   1.4181E-21   2.9355E-21   0.48309
FLUX  142   110.50        2.713054E+15   1.9635E-21   4.0081E-21   0.48987
FLUX  143   111.50        2.688722E+15   2.8699E-21   5.4428E-21   0.52729
FLUX  144   112.50        2.664822E+15   4.4443E-21   7.3731E-21   0.60277
FLUX  145   113.50        2.641344E+15   6.6669E-21   9.9476E-21   0.67021
FLUX  146   114.50        2.618275E+15   9.6232E-21   1.3366E-20   0.71996
FLUX  147   115.50        2.595606E+15   1.3211E-20   1.7877E-20   0.73902
FLUX  148   116.50        2.573326E+15   1.7763E-20   2.3784E-20   0.74683
FLUX  149   117.50        2.551426E+15   2.5398E-20   3.1464E-20   0.80721
FLUX  150   118.50        2.529894E+15   3.3922E-20   4.2845E-20   0.79174
FLUX  151   119.50        2.508724E+15   4.3758E-20   5.6852E-20   0.76968
FLUX  152   120.50        2.487905E+15   5.2913E-20   7.5192E-20   0.70370
FLUX  153   121.50        2.467428E+15   4.4619E-20   9.9164E-20   0.44995
FLUX  154   122.50        2.447286E+15   9.4377E-20   1.3042E-19   0.72362
FLUX  155   123.50        2.427470E+15   1.4367E-19   1.7115E-19   0.83940
FLUX  156   124.50        2.407972E+15   1.9534E-19   2.1681E-19   0.90097
FLUX  157   125.50        2.388785E+15   2.5703E-19   2.8829E-19   0.89159
FLUX  158   126.50        2.369901E+15   3.4041E-19   3.7869E-19   0.89891
FLUX  159   127.50        2.351314E+15   4.4664E-19   4.9397E-19   0.90417
FLUX  160   128.50        2.333016E+15   5.6808E-19   6.4193E-19   0.88496
FLUX  161   129.50        2.315000E+15   7.2237E-19   8.3179E-19   0.86845
FLUX  162   130.50        2.297261E+15   9.3131E-19   1.0748E-18   0.86651
FLUX  163   131.50        2.279791E+15   1.2497E-18   1.3839E-18   0.90303
FLUX  164   132.50        2.262585E+15   1.5929E-18   1.7759E-18   0.89693
FLUX  165   133.50        2.245637E+15   1.9771E-18   2.2711E-18   0.87055
FLUX  166   134.50        2.228940E+15   2.6293E-18   2.8948E-18   0.90829
FLUX  167   135.50        2.212491E+15   3.4330E-18   3.6904E-18   0.93024
FLUX  168   136.50        2.196282E+15   4.3561E-18   4.7025E-18   0.92633
FLUX  169   137.50        2.180309E+15   5.4441E-18   5.9706E-18   0.91181
FLUX  170   138.50        2.164567E+15   6.6778E-18   7.5541E-18   0.88401
FLUX  171   139.50        2.149050E+15   8.0585E-18   9.5255E-18   0.84599
FLUX  172   140.50        2.133754E+15   1.0723E-17   1.1973E-17   0.89564
FLUX  173   141.50        2.118675E+15   1.3508E-17   1.5002E-17   0.90042
FLUX  174   142.50        2.103807E+15   1.6068E-17   1.8741E-17   0.85737
FLUX  175   143.50        2.089146E+15   2.1167E-17   2.3344E-17   0.90677
FLUX  176   144.20        2.079005E+15   2.5725E-17   2.7175E-17   0.94666
FLUX  177   144.70        2.071821E+15   2.6171E-17   3.0264E-17   0.86476
FLUX  178   145.50        2.060430E+15   3.1133E-17   3.5912E-17   0.86692
FLUX  179   146.50        2.046365E+15   4.0791E-17   4.4366E-17   0.91943
FLUX  180   147.50        2.032492E+15   4.7458E-17   5.4653E-17   0.86836
FLUX  181   148.50        2.018805E+15   5.8409E-17   6.7133E-17   0.87006
FLUX  182   149.50        2.005301E+15   7.6060E-17   8.2230E-17   0.92498
FLUX  183   150.50        1.991977E+15   9.6571E-17   1.0044E-16   0.96147
FLUX  184   151.20        1.982755E+15   8.9983E-17   1.1535E-16   0.78007
FLUX  185   151.70        1.976220E+15   1.1302E-16   1.3785E-16   0.81986
FLUX  186   152.50        1.965852E+15   1.5389E-16   4.5351E-16   0.33933
FLUX  187   153.50        1.953046E+15   6.3811E-16   3.2161E-15   0.19841
FLUX  188   154.50        1.940405E+15   6.5681E-16   3.7178E-15   0.17667
FLUX  189   155.50        1.927926E+15   1.1702E-15   4.3177E-15   0.27102
FLUX  190   156.50        1.915607E+15   1.1279E-15   5.0522E-15   0.22325
FLUX  191   157.50        1.903444E+15   3.2890E-15   1.6036E-14   0.20510
FLUX  192   158.50        1.891435E+15   3.5635E-15   1.8100E-14   0.19687
FLUX  193   159.50        1.879577E+15   3.8381E-15   2.0357E-14   0.18854
FLUX  194   160.50        1.867866E+15   3.7904E-15   2.2808E-14   0.16619
FLUX  195   161.50        1.856300E+15   3.9322E-15   2.5456E-14   0.15447
FLUX  196   162.50        1.844877E+15   4.0550E-15   5.5299E-14   0.07333
FLUX  197   163.50        1.833593E+15   6.2306E-15   6.3842E-14   0.09759
FLUX  198   164.50        1.822447E+15   9.1431E-15   7.3552E-14   0.12431
FLUX  199   165.50        1.811435E+15   6.4836E-15   8.4524E-14   0.07671
FLUX  200   166.50        1.800556E+15   1.1918E-14   9.6953E-14   0.12293
FLUX  201   167.20        1.793017E+15   8.0673E-15   1.0657E-13   0.07570
FLUX  202   167.70        1.787671E+15   1.5074E-14   2.4815E-13   0.06075
FLUX  203   168.50        1.779184E+15   2.5121E-14   5.8965E-13   0.04260
FLUX  204   169.50        1.768687E+15   4.3332E-14   6.6780E-13   0.06489
FLUX  205   170.50        1.758314E+15   5.2378E-14   7.5630E-13   0.06926
FLUX  206   171.50        1.748061E+15   5.5761E-14   1.3007E-12   0.04287
FLUX  207   172.50        1.737928E+15   8.4555E-14   1.4494E-12   0.05834
FLUX  208   173.50        1.727911E+15   1.0141E-13   1.6082E-12   0.06306
FLUX  209   174.50        1.718009E+15   1.5281E-13   1.7801E-12   0.08584
FLUX  210   175.50        1.708219E+15   1.5870E-13   1.9635E-12   0.08083
FLUX  211   176.50        1.698541E+15   1.9355E-13   2.1603E-12   0.08960
FLUX  212   177.50        1.688972E+15   1.6717E-13   2.3711E-12   0.07051
FLUX  213   178.50        1.679510E+15   3.4855E-13   2.5964E-12   0.13424
FLUX  214   179.50        1.670153E+15   2.8734E-13   2.8378E-12   0.10126
FLUX  215   180.50        1.660900E+15   5.0010E-13   3.0959E-12   0.16154
FLUX  216   181.50        1.651749E+15   3.4554E-13   3.3715E-12   0.10249
FLUX  217   182.50        1.642699E+15   5.9616E-13   3.6663E-12   0.16260
FLUX  218   183.50        1.633747E+15   5.5181E-13   3.9813E-12   0.13860
FLUX  219   184.50        1.624892E+15   6.0543E-13   4.3179E-12   0.14021
FLUX  220   185.50        1.616132E+15   5.4904E-13   4.6784E-12   0.11736
FLUX  221   186.50        1.607466E+15   9.4721E-13   5.0625E-12   0.18710
FLUX  222   187.50        1.598893E+15   9.0788E-13   5.6281E-12   0.16131
FLUX  223   188.50        1.590411E+15   1.1491E-12   6.0661E-12   0.18942
FLUX  224   189.50        1.582018E+15   1.5532E-12   6.5309E-12   0.23782
FLUX  225   190.50        1.573714E+15   1.4672E-12   7.0233E-12   0.20891
FLUX  226   191.50        1.565496E+15   2.0953E-12   7.5450E-12   0.27771
FLUX  227   192.50        1.557364E+15   1.7466E-12   8.0973E-12   0.21570
FLUX  228   193.50        1.549315E+15   1.0288E-12   8.6811E-12   0.11852
FLUX  229   194.50        1.541350E+15   2.5111E-12   9.2989E-12   0.27004
FLUX  230   195.50        1.533465E+15   3.4577E-12   9.9516E-12   0.34745
FLUX  231   196.70        1.524110E+15   3.9945E-12   1.0783E-11   0.37045
FLUX  232   197.60        1.517168E+15   4.4020E-12   1.1509E-11   0.38247
FLUX  233   198.40        1.511051E+15   5.4031E-12   1.2126E-11   0.44556
FLUX  234   199.50        1.502719E+15   4.9864E-12   1.3055E-11   0.38195
FLUX  235   200.50        1.495224E+15   5.5971E-12   1.3914E-11   0.40226
FLUX  236   201.50        1.487804E+15   6.3777E-12   1.4819E-11   0.43038
FLUX  237   202.50        1.480457E+15   5.1643E-12   1.5770E-11   0.32747
FLUX  238   203.50        1.473182E+15   7.3473E-12   1.6771E-11   0.43809
FLUX  239   204.50        1.465978E+15   7.9081E-12   1.7823E-11   0.44370
FLUX  240   205.50        1.458844E+15   9.2860E-12   1.8927E-11   0.49062
FLUX  241   206.50        1.451780E+15   8.8176E-12   2.0086E-11   0.43900
FLUX  242   207.40        1.445480E+15   7.7700E-12   2.1177E-11   0.36691
FLUX  243   207.80        1.442697E+15   1.1195E-11   5.0119E-10   0.02234
FLUX  244   208.50        1.437854E+15   1.3789E-11   5.3060E-10   0.02599
FLUX  245   209.50        1.430990E+15   2.2782E-11   5.7277E-10   0.03977
FLUX  246   210.50        1.424192E+15   2.8476E-11   6.1352E-10   0.04641
FLUX  247   211.50        1.417459E+15   2.9973E-11   6.5194E-10   0.04598
FLUX  248   212.50        1.410788E+15   2.9394E-11   6.9079E-10   0.04255
FLUX  249   213.50        1.404180E+15   3.9117E-11   7.3032E-10   0.05356
FLUX  250   214.50        1.397634E+15   3.3434E-11   7.6916E-10   0.04347
FLUX  251   215.50        1.391148E+15   3.7632E-11   8.0870E-10   0.04653
FLUX  252   216.50        1.384723E+15   3.5754E-11   8.4983E-10   0.04207
FLUX  253   217.50        1.378356E+15   3.9661E-11   8.9284E-10   0.04442
FLUX  254   218.50        1.372048E+15   3.6946E-11   9.3951E-10   0.03933
FLUX  255   219.50        1.365797E+15   5.9381E-11   9.8876E-10   0.06006
FLUX  256   220.50        1.359603E+15   5.1690E-11   1.0409E-09   0.04966
FLUX  257   221.50        1.353465E+15   5.4681E-11   1.0965E-09   0.04987
FLUX  258   222.50        1.347382E+15   5.5025E-11   1.1972E-09   0.04596
FLUX  259   223.50        1.341353E+15   9.2218E-11   1.2612E-09   0.07312
FLUX  260   224.50        1.335379E+15   1.0317E-10   1.3286E-09   0.07765
FLUX  261   225.50        1.329457E+15   1.1086E-10   1.7907E-09   0.06191
FLUX  262   226.50        1.323587E+15   6.7138E-11   1.8551E-09   0.03619
FLUX  263   227.50        1.317769E+15   1.0708E-10   1.9206E-09   0.05575
FLUX  264   228.50        1.312002E+15   1.2446E-10   1.9873E-09   0.06263
FLUX  265   229.50        1.306285E+15   1.5644E-10   2.0555E-09   0.07611
FLUX  266   230.50        1.300618E+15   8.3128E-11   2.1247E-09   0.03913
FLUX  267   231.50        1.295000E+15   1.9212E-10   2.1959E-09   0.08749
FLUX  268   232.50        1.289430E+15   1.6906E-10   2.2696E-09   0.07449
FLUX  269   233.50        1.283908E+15   2.4815E-10   2.4486E-09   0.10134
FLUX  270   234.50        1.278433E+15   1.5512E-10   2.5219E-09   0.06151
FLUX  271   235.50        1.273004E+15   1.5261E-10   2.5979E-09   0.05874
FLUX  272   236.50        1.267622E+15   1.8071E-10   2.6769E-09   0.06751
FLUX  273   237.50        1.262284E+15   1.8953E-10   2.7588E-09   0.06870
FLUX  274   238.50        1.256992E+15   2.4683E-10   2.8445E-09   0.08677
FLUX  275   239.50        1.251743E+15   2.5948E-10   2.9332E-09   0.08846
FLUX  276   240.50        1.246538E+15   3.8930E-10   3.0252E-09   0.12868
FLUX  277   241.50        1.241377E+15   2.6490E-10   3.1209E-09   0.08488
FLUX  278   242.50        1.236258E+15   3.6143E-10   3.2203E-09   0.11223
FLUX  279   243.50        1.231181E+15   4.7449E-10   3.3235E-09   0.14277
FLUX  280   244.50        1.226145E+15   6.3139E-10   3.5609E-09   0.17731
FLUX  281   245.50        1.221151E+15   6.9949E-10   3.6644E-09   0.19089
FLUX  282   246.50        1.216197E+15   4.7498E-10   3.7715E-09   0.12594
FLUX  283   247.50        1.211283E+15   6.2456E-10   3.8823E-09   0.16087
FLUX  284   248.50        1.206408E+15   2.2093E-10   3.9971E-09   0.05527
FLUX  285   249.50        1.201573E+15   3.0864E-10   4.1158E-09   0.07499
FLUX  286   250.50        1.196776E+15   6.0967E-10   4.3322E-09   0.14073
FLUX  287   251.30        1.192967E+15   4.0514E-10   4.4285E-09   0.09149
FLUX  288   251.80        1.190598E+15   3.2394E-10   2.4630E-07   0.00132
FLUX  289   252.50        1.187297E+15   3.4163E-10   2.5006E-07   0.00137
FLUX  290   253.50        1.182613E+15   7.7574E-10   2.5539E-07   0.00304
FLUX  291   254.50        1.177967E+15   9.8439E-10   2.6069E-07   0.00378
FLUX  292   255.50        1.173356E+15   1.7822E-09   2.6608E-07   0.00670
FLUX  293   256.50        1.168782E+15   1.1860E-09   2.7156E-07   0.00437
FLUX  294   257.50        1.164243E+15   2.0420E-09   2.7714E-07   0.00737
FLUX  295   258.50        1.159739E+15   1.7636E-09   2.8283E-07   0.00624
FLUX  296   259.50        1.155270E+15   1.9595E-09   2.8861E-07   0.00679
FLUX  297   260.50        1.150835E+15   2.3295E-09   2.9452E-07   0.00791
FLUX  298   261.50        1.146434E+15   2.0832E-09   3.0053E-07   0.00693
FLUX  299   262.50        1.142067E+15   3.0522E-09   3.0669E-07   0.00995
FLUX  300   263.50        1.137732E+15   7.2146E-09   3.2515E-07   0.02219
FLUX  301   264.50        1.133431E+15   7.3028E-09   3.3123E-07   0.02205
FLUX  302   265.50        1.129162E+15   1.6032E-08   3.3745E-07   0.04751
FLUX  303   266.50        1.124925E+15   8.5951E-09   3.4378E-07   0.02500
FLUX  304   267.50        1.120720E+15   7.8359E-09   3.5021E-07   0.02237
FLUX  305   268.50        1.116546E+15   1.2039E-08   3.5674E-07   0.03375
FLUX  306   269.50        1.112403E+15   5.5225E-09   3.6336E-07   0.01520
FLUX  307   270.50        1.108290E+15   1.0490E-08   3.8424E-07   0.02730
FLUX  308   271.50        1.104208E+15   6.3539E-09   3.9034E-07   0.01628
FLUX  309   272.50        1.100156E+15   3.6471E-09   3.9650E-07   0.00920
FLUX  310   273.50        1.096133E+15   5.2210E-09   4.0272E-07   0.01296
FLUX  311   274.50        1.092140E+15   4.9981E-09   4.0900E-07   0.01222
FLUX  312   275.50        1.088176E+15   6.3028E-09   4.1536E-07   0.01517
FLUX  313   276.50        1.084240E+15   8.9553E-09   4.2165E-07   0.02124
FLUX  314   277.50        1.080333E+15   1.0085E-08   4.2801E-07   0.02356
FLUX  315   278.50        1.076454E+15   5.9508E-09   4.3445E-07   0.01370
FLUX  316   279.50        1.072603E+15   3.5401E-09   4.4098E-07   0.00803
FLUX  317   280.50        1.068779E+15   4.2952E-09   4.4761E-07   0.00960
FLUX  318   281.50        1.064982E+15   8.3972E-09   4.5433E-07   0.01848
FLUX  319   282.50        1.061212E+15   9.2169E-09   4.6122E-07   0.01998
FLUX  320   283.50        1.057469E+15   6.8270E-09   4.6823E-07   0.01458
FLUX  321   284.50        1.053752E+15   4.1603E-09   4.7534E-07   0.00875
FLUX  322   285.50        1.050061E+15   1.7146E-09   4.8252E-07   0.00355
FLUX  323   286.50        1.046396E+15   5.9894E-09   4.8978E-07   0.01223
FLUX  324   287.50        1.042757E+15   9.1874E-09   4.9713E-07   0.01848
FLUX  325   288.50        1.039142E+15   1.3790E-08   5.0453E-07   0.02733
FLUX  326   289.50        1.035553E+15   2.2661E-08   5.1189E-07   0.04427
FLUX  327   291.00        1.030215E+15   3.7216E-08   5.3238E-07   0.06991
FLUX  328   293.00        1.023183E+15   3.7067E-08   5.4659E-07   0.06782
FLUX  329   295.00        1.016246E+15   3.1947E-08   5.6282E-07   0.05676
FLUX  330   297.00        1.009402E+15   3.1940E-08   5.7694E-07   0.05536
FLUX  331   299.00        1.002650E+15   3.2213E-08   5.9127E-07   0.05448
FLUX  332   301.00        9.959884E+14   2.7773E-08   6.0586E-07   0.04584
FLUX  333   303.00        9.894142E+14   4.1938E-08   6.2057E-07   0.06758
FLUX  334   305.00        9.829262E+14   4.4665E-08   6.3508E-07   0.07033
FLUX  335   307.00        9.765228E+14   6.8539E-08   6.4958E-07   0.10551
FLUX  336   309.00        9.702023E+14   6.0215E-08   6.7170E-07   0.08965
FLUX  337   311.00        9.639630E+14   9.9092E-08   6.8502E-07   0.14466
FLUX  338   313.00        9.578035E+14   8.2378E-08   7.0015E-07   0.11766
FLUX  339   315.00        9.517222E+14   1.0091E-07   7.1257E-07   0.14162
FLUX  340   317.00        9.457177E+14   1.2342E-07   7.2461E-07   0.17033
FLUX  341   319.00        9.397884E+14   1.0003E-07   7.3674E-07   0.13577
FLUX  342   321.00        9.339330E+14   1.0586E-07   7.4903E-07   0.14133
FLUX  343   323.00        9.281501E+14   8.8274E-08   7.6307E-07   0.11568
FLUX  344   325.00        9.224385E+14   1.5356E-07   7.7449E-07   0.19827
FLUX  345   327.00        9.167966E+14   2.0357E-07   7.8584E-07   0.25905
FLUX  346   329.00        9.112234E+14   2.1307E-07   7.9847E-07   0.26685
FLUX  347   331.00        9.057175E+14   1.7188E-07   8.0972E-07   0.21227
